campaign,age,age_youngest_child,branch,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,marital,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
2.000,25.0,0.0,Ravensville,25.0,F,0.000,0.000,0.000,51.0,27013.0,S,2.0,-4.0,0.0,3.0,1.0,1.0,0.0,9.0,38.0,0.0
2.000,43.0,10.0,Foxton,43.0,M,0.000,0.000,0.000,51.0,27013.0,S,2.0,41.0,48.0,3.0,2.0,3.0,2.0,9.0,38.0,8.476
2.000,33.0,0.0,Catburg,33.0,M,0.000,0.000,0.000,51.0,27013.0,S,2.0,26.0,36.0,3.0,0.0,0.0,0.0,9.0,38.0,0.0
2.000,25.0,0.0,Foxton,25.0,F,0.000,1.000,0.000,55.0,26972.0,S,3.0,24.0,36.0,2.0,0.0,0.0,0.0,11.0,32.0,0.0
2.000,68.0,36.0,Catburg,68.0,M,0.000,0.000,0.000,55.0,26972.0,M,2.0,0.0,12.0,2.0,3.0,0.0,0.0,11.0,32.0,0.0
2.000,49.0,17.0,Ravensville,49.0,M,0.000,0.000,0.000,55.0,26972.0,U,3.0,12.0,24.0,2.0,3.0,0.0,0.0,11.0,32.0,0.0
3.000,16.0,0.0,Catburg,16.0,M,0.000,0.000,0.000,55.0,26972.0,S,3.0,33.0,36.0,2.0,0.0,3.0,2.0,11.0,32.0,10.303
2.000,16.0,0.0,Catburg,16.0,M,0.000,0.000,0.000,55.0,26972.0,S,3.0,33.0,36.0,2.0,0.0,3.0,2.0,11.0,32.0,10.303
2.000,44.0,14.0,Queensbury,44.0,F,0.000,0.000,0.000,41.0,27022.0,M,6.0,17.0,24.0,4.0,4.0,0.0,0.0,16.0,41.0,0.0
3.000,44.0,14.0,Queensbury,44.0,F,0.000,0.000,0.000,41.0,27022.0,M,6.0,17.0,24.0,4.0,4.0,0.0,0.0,16.0,41.0,0.0
2.000,38.0,10.0,Catburg,38.0,M,0.000,0.000,0.000,41.0,27022.0,M,6.0,-6.0,0.0,4.0,0.0,1.0,0.0,16.0,41.0,0.0
3.000,38.0,10.0,Catburg,38.0,M,0.000,0.000,0.000,41.0,27022.0,M,6.0,-6.0,0.0,4.0,0.0,1.0,0.0,16.0,41.0,0.0
4.000,41.0,9.0,Catburg,41.0,F,0.000,0.000,0.000,41.0,27022.0,M,6.0,40.0,48.0,4.0,2.0,6.0,5.0,16.0,41.0,14.257
2.000,43.0,11.0,Foxton,43.0,F,0.000,0.000,0.000,41.0,27022.0,M,6.0,34.0,36.0,4.0,2.0,4.0,1.0,16.0,41.0,10.062
2.000,26.0,0.0,Ravensville,26.0,F,0.000,0.000,0.000,65.0,26965.0,S,2.0,33.0,36.0,1.0,0.0,0.0,0.0,13.0,21.0,0.0
3.000,26.0,0.0,Ravensville,26.0,F,0.000,0.000,0.000,65.0,26965.0,S,2.0,33.0,36.0,1.0,0.0,0.0,0.0,13.0,21.0,0.0
3.000,33.0,2.0,Queensbury,33.0,M,0.000,0.000,0.000,65.0,26965.0,S,2.0,35.0,48.0,1.0,0.0,0.0,0.0,13.0,21.0,0.0
2.000,48.0,21.0,Foxton,48.0,M,0.000,0.000,0.000,65.0,26965.0,U,1.0,31.0,36.0,1.0,0.0,1.0,1.0,13.0,21.0,7.826
2.000,40.0,9.0,Queensbury,40.0,F,0.000,1.000,0.000,65.0,26965.0,U,2.0,20.0,24.0,1.0,5.0,2.0,4.0,13.0,21.0,10.815
2.000,13.0,0.0,Foxton,13.0,M,0.000,0.000,0.000,65.0,26965.0,S,2.0,34.0,36.0,1.0,0.0,2.0,2.0,13.0,21.0,10.043
2.000,34.0,3.0,Kingsville,34.0,M,0.000,1.000,0.000,65.0,26965.0,M,2.0,18.0,24.0,1.0,5.0,0.0,0.0,13.0,21.0,0.0
3.000,44.0,14.0,Kingsville,44.0,F,0.000,0.000,0.000,68.0,27037.0,S,6.0,18.0,24.0,0.0,1.0,0.0,0.0,8.0,23.0,0.0
2.000,44.0,14.0,Kingsville,44.0,F,0.000,0.000,0.000,68.0,27037.0,S,6.0,18.0,24.0,0.0,1.0,0.0,0.0,8.0,23.0,0.0
2.000,40.0,15.0,Ravensville,40.0,F,0.000,0.000,0.000,68.0,27037.0,U,6.0,23.0,36.0,0.0,2.0,4.0,1.0,8.0,23.0,12.207
2.000,33.0,2.0,Kingsville,33.0,M,0.000,0.000,0.000,68.0,27037.0,U,6.0,-5.0,0.0,0.0,0.0,1.0,0.0,8.0,23.0,0.0
2.000,55.0,29.0,Ravensville,55.0,F,0.000,0.000,0.000,68.0,27037.0,U,5.0,18.0,24.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0
2.000,35.0,4.0,Queensbury,35.0,M,0.000,0.000,0.000,68.0,27037.0,U,6.0,23.0,36.0,0.0,0.0,4.0,1.0,8.0,23.0,9.316
2.000,50.0,16.0,Ravensville,50.0,M,0.000,0.000,0.000,46.0,27040.0,S,4.0,34.0,36.0,4.0,4.0,0.0,0.0,15.0,38.0,0.0
2.000,25.0,0.0,Queensbury,25.0,M,0.000,0.000,0.000,46.0,27040.0,S,4.0,16.0,24.0,4.0,1.0,0.0,0.0,15.0,38.0,0.0
3.000,65.0,40.0,Princeton,65.0,M,0.000,0.000,0.000,55.0,26991.0,M,2.0,14.0,24.0,2.0,1.0,0.0,0.0,9.0,34.0,0.0
2.000,43.0,12.0,Catburg,43.0,M,0.000,0.000,0.000,55.0,26991.0,U,3.0,11.0,24.0,2.0,0.0,4.0,2.0,9.0,34.0,9.788
2.000,40.0,11.0,Foxton,40.0,M,0.000,0.000,0.000,55.0,26991.0,M,3.0,36.0,48.0,2.0,0.0,1.0,1.0,9.0,34.0,7.21
2.000,40.0,9.0,Ravensville,40.0,M,0.000,1.000,0.000,55.0,26991.0,M,3.0,-1.0,0.0,2.0,2.0,0.0,0.0,9.0,34.0,0.0
2.000,22.0,0.0,Catburg,22.0,M,0.000,0.000,0.000,34.0,27050.0,S,7.0,30.0,36.0,6.0,0.0,3.0,1.0,13.0,51.0,8.294
3.000,22.0,0.0,Catburg,22.0,M,0.000,0.000,0.000,34.0,27050.0,S,7.0,30.0,36.0,6.0,0.0,3.0,1.0,13.0,51.0,8.294
2.000,38.0,10.0,Foxton,38.0,M,0.000,0.000,0.000,34.0,27050.0,U,7.0,36.0,48.0,6.0,1.0,2.0,1.0,13.0,51.0,8.072
2.000,27.0,0.0,Ravensville,27.0,M,0.000,1.000,0.000,60.0,27000.0,S,7.0,29.0,36.0,1.0,2.0,3.0,1.0,10.0,28.0,11.412
2.000,35.0,6.0,Ravensville,35.0,M,0.000,1.000,0.000,60.0,27000.0,M,7.0,9.0,12.0,1.0,4.0,4.0,1.0,10.0,28.0,12.466
3.000,47.0,18.0,Foxton,47.0,M,0.000,0.000,0.000,48.0,26963.0,S,3.0,38.0,48.0,3.0,1.0,0.0,0.0,12.0,38.0,0.0
2.000,47.0,18.0,Foxton,47.0,M,0.000,0.000,0.000,48.0,26963.0,S,3.0,38.0,48.0,3.0,1.0,0.0,0.0,12.0,38.0,0.0
2.000,66.0,38.0,Foxton,66.0,F,0.000,0.000,0.000,48.0,26963.0,U,2.0,20.0,24.0,3.0,1.0,0.0,0.0,12.0,38.0,0.0
2.000,43.0,9.0,Ravensville,43.0,F,0.000,0.000,0.000,48.0,26963.0,M,3.0,31.0,36.0,3.0,0.0,0.0,0.0,12.0,38.0,0.0
3.000,43.0,9.0,Ravensville,43.0,F,0.000,0.000,0.000,48.0,26963.0,M,3.0,31.0,36.0,3.0,0.0,0.0,0.0,12.0,38.0,0.0
2.000,29.0,0.0,Ravensville,29.0,F,0.000,1.000,0.000,48.0,26963.0,S,3.0,28.0,36.0,3.0,3.0,4.0,2.0,12.0,38.0,9.825
3.000,59.0,30.0,Catburg,59.0,F,0.000,0.000,0.000,49.0,27007.0,S,5.0,-3.0,0.0,3.0,0.0,0.0,0.0,13.0,37.0,0.0
2.000,59.0,30.0,Catburg,59.0,F,0.000,0.000,0.000,49.0,27007.0,S,5.0,-3.0,0.0,3.0,0.0,0.0,0.0,13.0,37.0,0.0
2.000,22.0,0.0,Foxton,22.0,M,0.000,0.000,0.000,49.0,27007.0,S,6.0,7.0,12.0,3.0,0.0,4.0,1.0,13.0,37.0,7.909
2.000,38.0,5.0,Queensbury,38.0,F,0.000,0.000,0.000,54.0,26978.0,S,6.0,28.0,36.0,2.0,0.0,1.0,1.0,9.0,36.0,13.583
2.000,37.0,8.0,Kingsville,37.0,F,0.000,0.000,0.000,54.0,26978.0,U,6.0,14.0,24.0,2.0,0.0,2.0,1.0,9.0,36.0,7.936
2.000,30.0,0.0,Ravensville,30.0,M,0.000,0.000,0.000,54.0,26978.0,S,6.0,-6.0,0.0,2.0,2.0,0.0,0.0,9.0,36.0,0.0
3.000,32.0,2.0,Catburg,32.0,M,0.000,0.000,0.000,54.0,26953.0,M,3.0,17.0,24.0,2.0,2.0,3.0,2.0,14.0,31.0,12.039
2.000,32.0,2.0,Catburg,32.0,M,0.000,0.000,0.000,54.0,26953.0,M,3.0,17.0,24.0,2.0,2.0,3.0,2.0,14.0,31.0,12.039
2.000,39.0,10.0,Kingsville,39.0,F,0.000,0.000,0.000,54.0,26953.0,M,3.0,29.0,36.0,2.0,0.0,0.0,0.0,14.0,31.0,0.0
1.000,52.0,20.0,Princeton,52.0,F,0.000,0.000,0.000,54.0,26953.0,U,2.0,25.0,36.0,2.0,0.0,3.0,1.0,14.0,31.0,9.492
4.000,47.0,12.0,Princeton,47.0,F,0.000,0.000,0.000,41.0,27043.0,M,3.0,12.0,24.0,4.0,0.0,4.0,2.0,9.0,48.0,11.138
2.000,27.0,0.0,Catburg,27.0,M,0.000,0.000,0.000,41.0,27043.0,S,3.0,14.0,24.0,4.0,2.0,4.0,2.0,9.0,48.0,10.629
2.000,35.0,5.0,Catburg,35.0,F,0.000,0.000,0.000,48.0,26958.0,U,6.0,32.0,36.0,3.0,1.0,0.0,0.0,10.0,40.0,0.0
2.000,39.0,8.0,Ravensville,39.0,F,0.000,0.000,0.000,59.0,26991.0,M,4.0,39.0,48.0,1.0,4.0,1.0,1.0,13.0,27.0,12.856
2.000,32.0,2.0,Kingsville,32.0,M,0.000,0.000,0.000,61.0,27023.0,U,4.0,-3.0,0.0,1.0,1.0,1.0,0.0,3.0,34.0,0.0
2.000,56.0,32.0,Queensbury,56.0,F,0.000,0.000,0.000,61.0,27023.0,S,3.0,34.0,36.0,1.0,0.0,0.0,0.0,3.0,34.0,0.0
1.000,50.0,24.0,Catburg,50.0,M,0.000,0.000,0.000,61.0,27023.0,U,3.0,40.0,48.0,1.0,0.0,2.0,1.0,3.0,34.0,9.066
2.000,25.0,0.0,Ravensville,25.0,M,0.000,1.000,0.000,61.0,27023.0,S,4.0,17.0,24.0,1.0,3.0,6.0,1.0,3.0,34.0,8.362
2.000,36.0,10.0,Queensbury,36.0,F,0.000,0.000,0.000,62.0,27037.0,U,6.0,10.0,12.0,1.0,1.0,0.0,0.0,12.0,25.0,0.0
2.000,46.0,18.0,Princeton,46.0,F,0.000,0.000,0.000,62.0,27037.0,U,6.0,35.0,36.0,1.0,0.0,0.0,0.0,12.0,25.0,0.0
4.000,23.0,0.0,Princeton,23.0,M,0.000,1.000,0.000,62.0,27037.0,S,6.0,29.0,36.0,1.0,1.0,3.0,3.0,12.0,25.0,10.154
2.000,32.0,4.0,Queensbury,32.0,F,0.000,0.000,0.000,57.0,26963.0,U,4.0,-3.0,0.0,2.0,3.0,2.0,0.0,13.0,28.0,0.0
3.000,32.0,4.0,Queensbury,32.0,F,0.000,0.000,0.000,57.0,26963.0,U,4.0,-3.0,0.0,2.0,3.0,2.0,0.0,13.0,28.0,0.0
4.000,56.0,28.0,Ravensville,56.0,F,0.000,0.000,0.000,57.0,26963.0,S,3.0,41.0,48.0,2.0,0.0,4.0,2.0,13.0,28.0,12.838
2.000,53.0,23.0,Princeton,53.0,F,0.000,0.000,0.000,60.0,26957.0,S,2.0,-5.0,0.0,1.0,0.0,0.0,0.0,12.0,27.0,0.0
2.000,16.0,0.0,Kingsville,16.0,M,0.000,0.000,0.000,60.0,26957.0,S,3.0,20.0,24.0,1.0,1.0,0.0,0.0,12.0,27.0,0.0
2.000,36.0,9.0,Princeton,36.0,M,0.000,0.000,0.000,60.0,26957.0,M,3.0,-6.0,0.0,1.0,1.0,0.0,0.0,12.0,27.0,0.0
3.000,36.0,9.0,Princeton,36.0,M,0.000,0.000,0.000,60.0,26957.0,M,3.0,-6.0,0.0,1.0,1.0,0.0,0.0,12.0,27.0,0.0
2.000,46.0,20.0,Queensbury,46.0,M,0.000,0.000,0.000,60.0,26957.0,S,2.0,7.0,12.0,1.0,0.0,3.0,1.0,12.0,27.0,12.894
2.000,41.0,9.0,Catburg,41.0,M,0.000,0.000,0.000,62.0,27007.0,M,2.0,17.0,24.0,1.0,1.0,2.0,1.0,8.0,29.0,8.982
2.000,37.0,4.0,Ravensville,37.0,M,0.000,0.000,0.000,62.0,27007.0,U,2.0,28.0,36.0,1.0,1.0,4.0,3.0,8.0,29.0,9.901
3.000,37.0,4.0,Ravensville,37.0,M,0.000,0.000,0.000,62.0,27007.0,U,2.0,28.0,36.0,1.0,1.0,4.0,3.0,8.0,29.0,9.901
3.000,44.0,10.0,Foxton,44.0,M,0.000,0.000,0.000,60.0,27008.0,U,3.0,-5.0,0.0,1.0,0.0,0.0,0.0,18.0,20.0,0.0
2.000,44.0,10.0,Foxton,44.0,M,0.000,0.000,0.000,60.0,27008.0,U,3.0,-5.0,0.0,1.0,0.0,0.0,0.0,18.0,20.0,0.0
2.000,30.0,4.0,Kingsville,30.0,F,0.000,0.000,0.000,60.0,27008.0,S,3.0,28.0,36.0,1.0,3.0,0.0,0.0,18.0,20.0,0.0
2.000,36.0,6.0,Kingsville,36.0,F,0.000,0.000,0.000,60.0,27008.0,M,3.0,37.0,48.0,1.0,2.0,3.0,1.0,18.0,20.0,7.726
2.000,39.0,12.0,Catburg,39.0,F,0.000,0.000,0.000,60.0,27008.0,M,3.0,18.0,24.0,1.0,1.0,2.0,2.0,18.0,20.0,9.692
3.000,39.0,12.0,Catburg,39.0,F,0.000,0.000,0.000,60.0,27008.0,M,3.0,18.0,24.0,1.0,1.0,2.0,2.0,18.0,20.0,9.692
2.000,30.0,4.0,Queensbury,30.0,F,0.000,0.000,0.000,61.0,27031.0,M,2.0,16.0,24.0,1.0,0.0,0.0,0.0,8.0,29.0,0.0
3.000,30.0,4.0,Queensbury,30.0,F,0.000,0.000,0.000,61.0,27031.0,M,2.0,16.0,24.0,1.0,0.0,0.0,0.0,8.0,29.0,0.0
2.000,32.0,4.0,Foxton,32.0,M,0.000,0.000,0.000,61.0,27031.0,S,2.0,18.0,24.0,1.0,3.0,0.0,0.0,8.0,29.0,0.0
2.000,30.0,0.0,Ravensville,30.0,F,0.000,1.000,0.000,61.0,27031.0,S,2.0,16.0,24.0,1.0,1.0,0.0,0.0,8.0,29.0,0.0
2.000,54.0,27.0,Catburg,54.0,M,0.000,0.000,0.000,61.0,27031.0,M,1.0,29.0,36.0,1.0,5.0,0.0,0.0,8.0,29.0,0.0
3.000,54.0,27.0,Catburg,54.0,M,0.000,0.000,0.000,61.0,27031.0,M,1.0,29.0,36.0,1.0,5.0,0.0,0.0,8.0,29.0,0.0
2.000,27.0,0.0,Princeton,27.0,F,0.000,0.000,0.000,61.0,27031.0,S,2.0,30.0,36.0,1.0,2.0,5.0,5.0,8.0,29.0,14.447
3.000,63.0,33.0,Foxton,63.0,F,0.000,0.000,0.000,61.0,27031.0,M,1.0,-1.0,0.0,1.0,0.0,4.0,0.0,8.0,29.0,0.0
2.000,63.0,33.0,Foxton,63.0,F,0.000,0.000,0.000,61.0,27031.0,M,1.0,-1.0,0.0,1.0,0.0,4.0,0.0,8.0,29.0,0.0
2.000,23.0,0.0,Kingsville,23.0,F,0.000,0.000,0.000,61.0,27031.0,S,2.0,39.0,48.0,1.0,0.0,2.0,2.0,8.0,29.0,10.349
2.000,33.0,2.0,Ravensville,33.0,F,0.000,0.000,0.000,61.0,27031.0,M,2.0,0.0,12.0,1.0,4.0,1.0,0.0,8.0,29.0,0.0
2.000,52.0,22.0,Kingsville,52.0,M,0.000,0.000,0.000,61.0,27031.0,M,1.0,-6.0,0.0,1.0,1.0,0.0,0.0,8.0,29.0,0.0
3.000,52.0,23.0,Queensbury,52.0,F,0.000,0.000,0.000,62.0,26983.0,U,3.0,10.0,12.0,1.0,0.0,0.0,0.0,8.0,29.0,0.0
2.000,52.0,23.0,Queensbury,52.0,F,0.000,0.000,0.000,62.0,26983.0,U,3.0,10.0,12.0,1.0,0.0,0.0,0.0,8.0,29.0,0.0
2.000,60.0,29.0,Princeton,60.0,F,0.000,1.000,0.000,62.0,26983.0,M,3.0,32.0,36.0,1.0,0.0,0.0,0.0,8.0,29.0,0.0
3.000,30.0,5.0,Kingsville,30.0,M,0.000,0.000,0.000,62.0,26983.0,U,4.0,29.0,36.0,1.0,0.0,4.0,2.0,8.0,29.0,11.091
1.000,30.0,5.0,Kingsville,30.0,M,0.000,0.000,0.000,62.0,26983.0,U,4.0,29.0,36.0,1.0,0.0,4.0,2.0,8.0,29.0,11.091
2.000,43.0,17.0,Princeton,43.0,M,0.000,0.000,0.000,62.0,26983.0,M,4.0,16.0,24.0,1.0,2.0,3.0,3.0,8.0,29.0,11.816
2.000,19.0,0.0,Princeton,19.0,M,0.000,0.000,0.000,53.0,27014.0,S,5.0,32.0,36.0,2.0,0.0,0.0,0.0,7.0,39.0,0.0
2.000,30.0,0.0,Catburg,30.0,F,0.000,0.000,0.000,53.0,27014.0,S,5.0,29.0,36.0,2.0,4.0,2.0,1.0,7.0,39.0,7.772
1.000,58.0,28.0,Catburg,58.0,M,0.000,0.000,0.000,53.0,27014.0,M,4.0,12.0,24.0,2.0,1.0,3.0,1.0,7.0,39.0,11.05
2.000,39.0,5.0,Princeton,39.0,M,0.000,0.000,0.000,53.0,27014.0,S,5.0,-3.0,0.0,2.0,0.0,0.0,0.0,7.0,39.0,0.0
2.000,39.0,9.0,Princeton,39.0,F,0.000,0.000,0.000,49.0,27006.0,U,3.0,-4.0,0.0,3.0,3.0,0.0,0.0,12.0,38.0,0.0
2.000,40.0,9.0,Queensbury,40.0,M,0.000,0.000,0.000,49.0,27006.0,M,3.0,7.0,12.0,3.0,1.0,0.0,0.0,12.0,38.0,0.0
2.000,41.0,10.0,Princeton,41.0,F,0.000,1.000,0.000,49.0,27006.0,M,3.0,13.0,24.0,3.0,3.0,0.0,0.0,12.0,38.0,0.0
4.000,37.0,8.0,Princeton,37.0,M,0.000,0.000,0.000,49.0,27006.0,U,3.0,40.0,48.0,3.0,0.0,5.0,3.0,12.0,38.0,10.518
3.000,37.0,8.0,Catburg,37.0,M,0.000,0.000,0.000,49.0,27006.0,U,3.0,39.0,48.0,3.0,1.0,5.0,3.0,12.0,38.0,12.05
4.000,37.0,8.0,Catburg,37.0,M,0.000,0.000,0.000,49.0,27006.0,U,3.0,39.0,48.0,3.0,1.0,5.0,3.0,12.0,38.0,12.05
2.000,35.0,7.0,Kingsville,35.0,M,0.000,0.000,0.000,51.0,26954.0,U,4.0,34.0,36.0,3.0,0.0,0.0,0.0,6.0,42.0,0.0
3.000,35.0,8.0,Princeton,35.0,M,0.000,0.000,0.000,51.0,26954.0,S,4.0,9.0,12.0,3.0,0.0,0.0,0.0,6.0,42.0,0.0
2.000,35.0,8.0,Princeton,35.0,M,0.000,0.000,0.000,51.0,26954.0,S,4.0,9.0,12.0,3.0,0.0,0.0,0.0,6.0,42.0,0.0
4.000,44.0,15.0,Foxton,44.0,M,0.000,0.000,0.000,51.0,26954.0,U,4.0,41.0,48.0,3.0,0.0,1.0,1.0,6.0,42.0,7.892
2.000,24.0,0.0,Princeton,24.0,F,0.000,0.000,0.000,56.0,26984.0,S,4.0,-1.0,0.0,2.0,1.0,0.0,0.0,7.0,36.0,0.0
4.000,34.0,8.0,Princeton,34.0,M,0.000,0.000,0.000,56.0,26984.0,U,4.0,12.0,24.0,2.0,0.0,1.0,4.0,7.0,36.0,10.941
2.000,47.0,17.0,Queensbury,47.0,F,0.000,0.000,0.000,29.0,27010.0,S,5.0,23.0,24.0,6.0,0.0,0.0,0.0,20.0,50.0,0.0
2.000,44.0,14.0,Foxton,44.0,M,0.000,0.000,0.000,29.0,27010.0,M,5.0,6.0,12.0,6.0,0.0,3.0,2.0,20.0,50.0,11.905
3.000,49.0,18.0,Kingsville,49.0,M,0.000,0.000,0.000,29.0,27010.0,M,5.0,5.0,12.0,6.0,3.0,0.0,0.0,20.0,50.0,0.0
2.000,34.0,6.0,Princeton,34.0,F,0.000,0.000,0.000,52.0,27037.0,M,5.0,-1.0,0.0,3.0,2.0,0.0,0.0,13.0,33.0,0.0
3.000,39.0,11.0,Kingsville,39.0,F,0.000,0.000,0.000,52.0,27037.0,U,5.0,-4.0,0.0,3.0,0.0,1.0,0.0,13.0,33.0,0.0
2.000,38.0,7.0,Kingsville,38.0,F,0.000,0.000,0.000,52.0,27037.0,U,5.0,21.0,24.0,3.0,1.0,0.0,0.0,13.0,33.0,0.0
3.000,38.0,7.0,Kingsville,38.0,F,0.000,0.000,0.000,52.0,27037.0,U,5.0,21.0,24.0,3.0,1.0,0.0,0.0,13.0,33.0,0.0
2.000,48.0,19.0,Foxton,48.0,M,0.000,1.000,0.000,46.0,26970.0,M,3.0,36.0,48.0,4.0,1.0,0.0,0.0,15.0,38.0,0.0
2.000,42.0,13.0,Kingsville,42.0,F,0.000,0.000,0.000,46.0,26970.0,U,4.0,34.0,36.0,4.0,0.0,0.0,0.0,15.0,38.0,0.0
3.000,42.0,13.0,Kingsville,42.0,F,0.000,0.000,0.000,46.0,26970.0,U,4.0,34.0,36.0,4.0,0.0,0.0,0.0,15.0,38.0,0.0
2.000,22.0,0.0,Ravensville,22.0,M,0.000,0.000,0.000,54.0,26972.0,S,3.0,7.0,12.0,2.0,0.0,0.0,0.0,12.0,33.0,0.0
2.000,50.0,17.0,Kingsville,50.0,M,0.000,0.000,0.000,54.0,26972.0,U,3.0,8.0,12.0,2.0,1.0,0.0,0.0,12.0,33.0,0.0
2.000,28.0,0.0,Kingsville,28.0,M,0.000,1.000,0.000,62.0,26994.0,S,4.0,21.0,24.0,1.0,1.0,6.0,3.0,9.0,28.0,11.771
2.000,30.0,2.0,Queensbury,30.0,F,0.000,0.000,0.000,57.0,27013.0,S,3.0,23.0,36.0,2.0,2.0,0.0,0.0,7.0,35.0,0.0
3.000,41.0,13.0,Ravensville,41.0,M,0.000,0.000,0.000,57.0,27013.0,U,3.0,25.0,36.0,2.0,3.0,0.0,0.0,7.0,35.0,0.0
2.000,41.0,13.0,Ravensville,41.0,M,0.000,0.000,0.000,57.0,27013.0,U,3.0,25.0,36.0,2.0,3.0,0.0,0.0,7.0,35.0,0.0
2.000,28.0,0.0,Ravensville,28.0,M,0.000,0.000,0.000,57.0,27013.0,S,3.0,12.0,24.0,2.0,0.0,3.0,1.0,7.0,35.0,8.752
2.000,44.0,14.0,Foxton,44.0,M,0.000,0.000,0.000,68.0,27022.0,M,4.0,12.0,24.0,0.0,3.0,0.0,0.0,12.0,19.0,0.0
2.000,54.0,25.0,Ravensville,54.0,M,0.000,0.000,0.000,68.0,27022.0,S,3.0,-5.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0
2.000,55.0,25.0,Catburg,55.0,M,0.000,0.000,0.000,68.0,27022.0,U,3.0,6.0,12.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0
3.000,46.0,16.0,Foxton,46.0,F,0.000,0.000,0.000,68.0,27022.0,U,4.0,28.0,36.0,0.0,0.0,4.0,1.0,12.0,19.0,9.992
1.000,46.0,16.0,Foxton,46.0,F,0.000,0.000,0.000,68.0,27022.0,U,4.0,28.0,36.0,0.0,0.0,4.0,1.0,12.0,19.0,9.992
2.000,54.0,21.0,Catburg,54.0,F,0.000,0.000,0.000,68.0,27022.0,M,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0
2.000,18.0,0.0,Foxton,18.0,M,0.000,0.000,0.000,68.0,27022.0,S,4.0,28.0,36.0,0.0,1.0,0.0,0.0,12.0,19.0,0.0
4.000,21.0,0.0,Kingsville,21.0,F,0.000,0.000,0.000,57.0,26969.0,S,2.0,22.0,24.0,2.0,2.0,5.0,4.0,12.0,30.0,11.022
2.000,20.0,0.0,Princeton,20.0,F,0.000,0.000,0.000,63.0,26963.0,S,5.0,10.0,12.0,1.0,0.0,0.0,0.0,5.0,31.0,0.0
2.000,46.0,16.0,Kingsville,46.0,M,0.000,0.000,0.000,63.0,26963.0,U,5.0,16.0,24.0,1.0,0.0,0.0,0.0,5.0,31.0,0.0
3.000,46.0,16.0,Kingsville,46.0,M,0.000,0.000,0.000,63.0,26963.0,U,5.0,16.0,24.0,1.0,0.0,0.0,0.0,5.0,31.0,0.0
2.000,36.0,5.0,Catburg,36.0,F,0.000,0.000,0.000,63.0,26963.0,U,5.0,-4.0,0.0,1.0,0.0,0.0,0.0,5.0,31.0,0.0
3.000,61.0,31.0,Queensbury,61.0,F,0.000,0.000,0.000,63.0,26963.0,U,4.0,-1.0,0.0,1.0,1.0,1.0,0.0,5.0,31.0,0.0
2.000,33.0,5.0,Ravensville,33.0,F,0.000,0.000,0.000,63.0,26963.0,M,5.0,35.0,36.0,1.0,1.0,3.0,1.0,5.0,31.0,9.626
2.000,21.0,0.0,Kingsville,21.0,F,0.000,0.000,0.000,55.0,27050.0,S,2.0,13.0,24.0,2.0,3.0,0.0,0.0,11.0,33.0,0.0
3.000,49.0,16.0,Princeton,49.0,F,0.000,0.000,0.000,55.0,27050.0,S,2.0,31.0,36.0,2.0,0.0,0.0,0.0,11.0,33.0,0.0
2.000,35.0,12.0,Princeton,35.0,M,0.000,0.000,0.000,55.0,27050.0,U,2.0,33.0,36.0,2.0,0.0,3.0,3.0,11.0,33.0,10.352
3.000,32.0,6.0,Kingsville,32.0,F,0.000,0.000,0.000,55.0,27050.0,S,2.0,28.0,36.0,2.0,2.0,0.0,0.0,11.0,33.0,0.0
3.000,69.0,34.0,Princeton,69.0,M,0.000,0.000,0.000,60.0,27030.0,S,2.0,-4.0,0.0,1.0,1.0,0.0,0.0,11.0,27.0,0.0
2.000,69.0,34.0,Princeton,69.0,M,0.000,0.000,0.000,60.0,27030.0,S,2.0,-4.0,0.0,1.0,1.0,0.0,0.0,11.0,27.0,0.0
3.000,45.0,14.0,Princeton,45.0,M,0.000,0.000,0.000,60.0,27030.0,U,3.0,32.0,36.0,1.0,2.0,4.0,3.0,11.0,27.0,14.934
2.000,45.0,14.0,Princeton,45.0,M,0.000,0.000,0.000,60.0,27030.0,U,3.0,32.0,36.0,1.0,2.0,4.0,3.0,11.0,27.0,14.934
1.000,26.0,0.0,Ravensville,26.0,F,0.000,0.000,0.000,60.0,27030.0,S,3.0,29.0,36.0,1.0,2.0,4.0,1.0,11.0,27.0,8.302
2.000,25.0,0.0,Kingsville,25.0,F,0.000,0.000,0.000,60.0,27030.0,S,3.0,24.0,36.0,1.0,0.0,0.0,0.0,11.0,27.0,0.0
1.000,49.0,25.0,Kingsville,49.0,M,0.000,0.000,0.000,60.0,27030.0,U,2.0,29.0,36.0,1.0,0.0,1.0,1.0,11.0,27.0,7.816
2.000,46.0,18.0,Catburg,46.0,M,0.000,0.000,0.000,70.0,26969.0,M,3.0,29.0,36.0,0.0,1.0,0.0,0.0,7.0,21.0,0.0
2.000,37.0,8.0,Princeton,37.0,M,0.000,0.000,0.000,70.0,26969.0,S,3.0,36.0,48.0,0.0,0.0,4.0,1.0,7.0,21.0,13.116
